GEO_ID|B05009_E001|B05009_M001|B05009_E002|B05009_M002|B05009_E003|B05009_M003|B05009_E004|B05009_M004|B05009_E005|B05009_M005|B05009_E006|B05009_M006|B05009_E007|B05009_M007|B05009_E008|B05009_M008|B05009_E009|B05009_M009|B05009_E010|B05009_M010|B05009_E011|B05009_M011|B05009_E012|B05009_M012|B05009_E013|B05009_M013|B05009_E014|B05009_M014|B05009_E015|B05009_M015|B05009_E016|B05009_M016|B05009_E017|B05009_M017|B05009_E018|B05009_M018|B05009_E019|B05009_M019|B05009_E020|B05009_M020|B05009_E021|B05009_M021|B05009_E022|B05009_M022|B05009_E023|B05009_M023|B05009_E024|B05009_M024|B05009_E025|B05009_M025|B05009_E026|B05009_M026|B05009_E027|B05009_M027|B05009_E028|B05009_M028|B05009_E029|B05009_M029|B05009_E030|B05009_M030|B05009_E031|B05009_M031|B05009_E032|B05009_M032|B05009_E033|B05009_M033|B05009_E034|B05009_M034|B05009_E035|B05009_M035|B05009_E036|B05009_M036|B05009_E037|B05009_M037
1400000US36005013500|656|400|247|221|29|69|29|69|0|13|0|13|29|69|29|69|0|13|0|13|0|13|0|13|218|207|218|207|0|13|140|179|78|111|78|111|0|13|409|249|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|409|249|409|249|0|13|321|222|88|102|88|102|0|13
1400000US36005013800|566|196|347|142|226|118|226|118|0|13|73|60|82|109|82|109|0|13|71|58|71|58|0|13|121|94|121|94|0|13|82|90|39|55|39|55|0|13|219|86|174|68|141|56|33|43|31|31|83|95|50|54|33|43|60|68|60|68|0|13|45|56|14|27|31|47|14|27|31|47|0|13|31|47
1400000US36005014100|1765|482|441|191|29|48|29|48|0|19|29|48|0|19|0|19|0|19|0|19|0|19|0|19|412|185|412|185|0|19|412|185|0|19|0|19|0|19|1324|428|472|355|439|356|33|53|85|84|337|270|304|275|33|53|50|135|50|135|0|19|852|317|852|317|0|19|658|290|194|130|194|130|0|19
1400000US36005014300|426|117|122|73|75|66|75|66|0|13|0|13|40|30|40|30|0|13|35|51|35|51|0|13|47|36|47|36|0|13|8|12|39|34|39|34|0|13|304|92|117|73|117|73|0|13|0|13|102|61|102|61|0|13|15|23|15|23|0|13|187|100|187|100|0|13|53|40|134|84|134|84|0|13
1400000US36005014400|1694|345|577|238|70|79|70|79|0|19|58|79|12|20|12|20|0|19|0|19|0|19|0|19|507|235|507|235|0|19|472|243|35|62|35|62|0|19|1117|348|344|230|344|230|0|19|32|40|220|205|220|205|0|19|92|114|92|114|0|19|773|337|773|337|0|19|602|273|171|247|171|247|0|19
1400000US36005014500|1577|643|288|212|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|288|212|288|212|0|19|241|190|47|74|47|74|0|19|1289|577|257|263|257|263|0|19|49|124|208|239|208|239|0|19|0|19|0|19|0|19|1032|626|1032|626|0|19|462|371|570|456|570|456|0|19
1400000US36005014701|1245|556|288|227|98|153|98|153|0|19|0|19|98|153|98|153|0|19|0|19|0|19|0|19|190|192|190|192|0|19|190|192|0|19|0|19|0|19|957|441|305|341|305|341|0|19|0|19|161|251|161|251|0|19|144|288|144|288|0|19|652|435|652|435|0|19|288|331|364|330|364|330|0|19
1400000US36005014702|1401|268|501|202|43|66|43|66|0|13|0|13|43|66|43|66|0|13|0|13|0|13|0|13|458|194|458|194|0|13|243|142|215|175|215|175|0|13|900|232|233|144|233|144|0|13|83|111|150|142|150|142|0|13|0|13|0|13|0|13|667|243|667|243|0|13|269|161|398|254|398|254|0|13
1400000US36005014900|1482|833|414|500|22|44|22|44|0|13|0|13|0|13|0|13|0|13|22|44|22|44|0|13|392|500|392|500|0|13|0|13|392|500|392|500|0|13|1068|386|280|224|251|222|29|47|0|13|217|222|188|218|29|47|63|107|63|107|0|13|788|353|657|347|131|144|336|156|452|359|321|345|131|144
1400000US36005015100|1014|495|359|277|26|47|26|47|0|19|0|19|26|47|26|47|0|19|0|19|0|19|0|19|333|273|290|260|43|74|246|242|87|99|44|76|43|74|655|295|97|122|97|122|0|19|16|37|81|126|81|126|0|19|0|19|0|19|0|19|558|270|505|250|53|80|302|215|256|170|203|154|53|80
1400000US36005015200|458|160|144|77|105|74|105|74|0|13|36|41|60|62|60|62|0|13|9|14|9|14|0|13|39|35|39|35|0|13|0|13|39|35|39|35|0|13|314|141|184|103|127|82|57|65|101|82|72|70|15|24|57|65|11|17|11|17|0|13|130|88|120|89|10|14|105|84|25|23|15|19|10|14
1400000US36005015300|931|402|205|123|92|78|92|78|0|13|21|31|71|81|71|81|0|13|0|13|0|13|0|13|113|112|113|112|0|13|113|112|0|13|0|13|0|13|726|381|90|83|90|83|0|13|0|13|64|73|64|73|0|13|26|40|26|40|0|13|636|372|604|378|32|37|419|357|217|136|185|134|32|37
1400000US36005015500|819|291|327|251|120|94|120|94|0|13|10|16|39|63|39|63|0|13|71|71|71|71|0|13|207|235|207|235|0|13|155|221|52|82|52|82|0|13|492|114|397|91|397|91|0|13|17|23|248|175|248|175|0|13|132|131|132|131|0|13|95|66|95|66|0|13|59|62|36|43|36|43|0|13
1400000US36005015700|1614|417|509|218|81|82|81|82|0|19|21|33|60|74|60|74|0|19|0|19|0|19|0|19|428|199|428|199|0|19|202|176|226|134|226|134|0|19|1105|361|432|260|274|234|158|109|35|28|397|258|239|232|158|109|0|19|0|19|0|19|673|285|527|303|146|153|220|178|453|262|307|253|146|153
1400000US36005015800|340|170|88|74|63|62|63|62|0|13|14|15|33|54|33|54|0|13|16|25|16|25|0|13|25|27|25|27|0|13|0|13|25|27|25|27|0|13|252|116|154|97|99|60|55|64|55|44|49|62|13|17|36|59|50|60|31|34|19|29|98|89|45|40|53|78|45|40|53|78|0|13|53|78
1400000US36005015900|502|66|141|45|12|21|12|21|0|13|12|21|0|13|0|13|0|13|0|13|0|13|0|13|129|46|129|46|0|13|129|46|0|13|0|13|0|13|361|52|78|70|78|70|0|13|78|70|0|13|0|13|0|13|0|13|0|13|0|13|283|82|269|89|14|35|253|79|30|51|16|30|14|35
1400000US36005016000|672|249|122|86|80|82|80|82|0|13|80|82|0|13|0|13|0|13|0|13|0|13|0|13|42|39|42|39|0|13|42|39|0|13|0|13|0|13|550|222|221|141|173|138|48|80|153|137|68|86|20|31|48|80|0|13|0|13|0|13|329|243|329|243|0|13|274|256|55|60|55|60|0|13
1400000US36005016100|1055|192|162|93|42|37|42|37|0|13|0|13|42|37|42|37|0|13|0|13|0|13|0|13|120|88|120|88|0|13|107|90|13|27|13|27|0|13|893|150|112|125|92|127|20|36|0|13|112|125|92|127|20|36|0|13|0|13|0|13|781|189|706|168|75|91|296|182|485|261|410|199|75|91
1400000US36005016200|400|207|136|149|109|145|109|145|0|13|97|144|0|13|0|13|0|13|12|20|12|20|0|13|27|31|27|31|0|13|27|31|0|13|0|13|0|13|264|103|152|46|141|46|11|18|130|46|5|7|5|7|0|13|17|21|6|10|11|18|112|93|112|93|0|13|16|26|96|91|96|91|0|13
1400000US36005016300|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36005016400|232|185|146|145|32|30|32|30|0|13|14|19|0|13|0|13|0|13|18|26|18|26|0|13|114|138|114|138|0|13|10|15|104|137|104|137|0|13|86|52|57|34|57|34|0|13|29|26|14|14|14|14|0|13|14|16|14|16|0|13|29|39|29|39|0|13|0|13|29|39|29|39|0|13
1400000US36005016500|372|228|133|98|114|99|114|99|0|13|0|13|81|90|81|90|0|13|33|44|33|44|0|13|19|21|19|21|0|13|19|21|0|13|0|13|0|13|239|157|112|141|112|141|0|13|0|13|112|141|112|141|0|13|0|13|0|13|0|13|127|86|127|86|0|13|111|87|16|17|16|17|0|13
1400000US36005016600|591|198|161|80|61|37|61|37|0|13|44|36|17|18|17|18|0|13|0|13|0|13|0|13|100|70|100|70|0|13|83|59|17|24|17|24|0|13|430|199|303|198|303|198|0|13|196|186|69|49|69|49|0|13|38|61|38|61|0|13|127|61|127|61|0|13|95|69|32|28|32|28|0|13
1400000US36005016700|824|191|171|94|77|60|77|60|0|13|29|52|36|33|36|33|0|13|12|23|12|23|0|13|94|73|94|73|0|13|94|73|0|13|0|13|0|13|653|147|239|119|233|118|6|10|52|70|139|93|133|92|6|10|48|55|48|55|0|13|414|116|414|116|0|13|243|87|171|97|171|97|0|13
1400000US36005016900|315|130|75|48|30|30|30|30|0|13|7|19|23|29|23|29|0|13|0|13|0|13|0|13|45|40|45|40|0|13|31|32|14|24|14|24|0|13|240|117|55|45|22|36|33|37|13|33|35|36|9|14|26|36|7|10|0|13|7|10|185|98|185|98|0|13|137|101|48|35|48|35|0|13
1400000US36005017100|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36005017300|816|472|329|261|216|237|216|237|0|19|0|19|216|237|216|237|0|19|0|19|0|19|0|19|113|127|113|127|0|19|0|19|113|127|113|127|0|19|487|317|107|235|94|171|13|96|0|19|107|235|94|171|13|96|0|19|0|19|0|19|380|241|348|239|32|53|134|122|246|203|214|201|32|53
1400000US36005017500|1925|651|491|421|117|186|117|186|0|19|0|19|117|186|117|186|0|19|0|19|0|19|0|19|374|380|357|370|17|73|264|337|110|177|93|163|17|73|1434|345|72|115|72|115|0|19|0|19|72|115|72|115|0|19|0|19|0|19|0|19|1362|328|1362|328|0|19|832|333|530|361|530|361|0|19
1400000US36005017701|757|373|288|262|83|94|83|94|0|13|83|94|0|13|0|13|0|13|0|13|0|13|0|13|205|236|205|236|0|13|107|173|98|156|98|156|0|13|469|250|62|75|29|46|33|63|0|13|62|75|29|46|33|63|0|13|0|13|0|13|407|237|295|227|112|123|251|225|156|137|44|51|112|123
1400000US36005017702|1325|381|483|196|149|113|100|94|49|80|41|55|108|111|59|81|49|80|0|19|0|19|0|19|334|188|334|188|0|19|187|139|147|140|147|140|0|19|842|362|219|195|201|196|18|29|15|33|204|191|186|191|18|29|0|19|0|19|0|19|623|333|567|314|56|76|343|283|280|174|224|156|56|76
1400000US36005017901|1153|343|476|252|275|220|275|220|0|13|0|13|242|223|242|223|0|13|33|53|33|53|0|13|201|126|201|126|0|13|98|89|103|96|103|96|0|13|677|186|262|128|262|128|0|13|0|13|262|128|262|128|0|13|0|13|0|13|0|13|415|172|415|172|0|13|160|105|255|151|255|151|0|13
1400000US36005017902|1281|610|387|290|207|227|207|227|0|13|0|13|0|13|0|13|0|13|207|227|207|227|0|13|180|225|105|121|75|108|0|13|180|225|105|121|75|108|894|484|314|362|314|362|0|13|24|42|0|13|0|13|0|13|290|362|290|362|0|13|580|345|423|324|157|162|182|222|398|316|241|251|157|162
1400000US36005018101|817|451|171|109|71|78|71|78|0|13|58|71|13|33|13|33|0|13|0|13|0|13|0|13|100|88|75|79|25|38|82|85|18|29|18|29|0|13|646|464|337|405|337|405|0|13|19|32|61|69|61|69|0|13|257|407|257|407|0|13|309|235|292|231|17|26|192|186|117|134|100|130|17|26
1400000US36005018102|1080|362|174|129|150|112|150|112|0|13|19|30|113|116|113|116|0|13|18|30|18|30|0|13|24|54|24|54|0|13|16|24|8|43|8|43|0|13|906|354|399|255|399|255|0|13|0|13|160|126|160|126|0|13|239|222|239|222|0|13|507|320|399|326|108|133|47|75|460|310|352|319|108|133
1400000US36005018301|921|314|356|209|187|134|187|134|0|13|171|143|16|27|16|27|0|13|0|13|0|13|0|13|169|161|169|161|0|13|38|41|131|168|131|168|0|13|565|300|305|269|279|264|26|40|56|69|131|172|105|166|26|40|118|191|118|191|0|13|260|138|260|138|0|13|165|163|95|89|95|89|0|13
1400000US36005018302|873|292|166|135|47|70|47|70|0|13|0|13|47|70|47|70|0|13|0|13|0|13|0|13|119|112|119|112|0|13|119|112|0|13|0|13|0|13|707|236|191|141|123|120|68|98|0|13|191|141|123|120|68|98|0|13|0|13|0|13|516|215|479|196|37|58|225|143|291|257|291|257|0|13
1400000US36005018400|931|301|382|254|167|110|167|110|0|13|64|76|103|83|103|83|0|13|0|13|0|13|0|13|215|241|215|241|0|13|215|241|0|13|0|13|0|13|549|188|233|125|222|120|11|17|139|117|79|63|68|54|11|17|15|27|15|27|0|13|316|188|233|147|83|106|222|147|94|122|11|17|83|106
1400000US36005018501|769|197|184|105|51|63|51|63|0|13|0|13|51|63|51|63|0|13|0|13|0|13|0|13|133|94|133|94|0|13|133|94|0|13|0|13|0|13|585|162|174|136|63|63|111|123|0|13|161|139|50|61|111|123|13|30|13|30|0|13|411|189|332|173|79|102|304|184|107|120|28|59|79|102
1400000US36005018502|1589|479|872|327|356|292|356|292|0|19|315|319|41|136|41|136|0|19|0|19|0|19|0|19|516|261|516|261|0|19|516|261|0|19|0|19|0|19|717|353|172|168|172|168|0|19|145|146|27|47|27|47|0|19|0|19|0|19|0|19|545|293|527|288|18|29|442|303|103|134|85|129|18|29
1400000US36005018900|2331|746|743|340|190|148|190|148|0|19|0|19|152|133|152|133|0|19|38|63|38|63|0|19|553|320|553|320|0|19|240|187|313|262|313|262|0|19|1588|626|328|252|218|232|110|113|0|19|71|103|0|19|71|103|257|239|218|232|39|49|1260|644|1242|619|18|123|632|572|628|369|610|339|18|123
1400000US36005019300|1142|494|344|243|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|344|243|344|243|0|19|269|211|75|115|75|115|0|19|798|362|133|188|133|188|0|19|0|19|133|188|133|188|0|19|0|19|0|19|0|19|665|347|665|347|0|19|624|354|41|81|41|81|0|19
1400000US36005019400|438|156|105|64|52|39|52|39|0|13|42|36|0|13|0|13|0|13|10|16|10|16|0|13|53|56|53|56|0|13|51|57|2|5|2|5|0|13|333|134|212|132|212|132|0|13|152|117|27|43|27|43|0|13|33|33|33|33|0|13|121|74|83|53|38|50|83|53|38|50|0|13|38|50
1400000US36005019500|1320|526|427|288|64|106|64|106|0|19|0|19|64|106|64|106|0|19|0|19|0|19|0|19|363|270|363|270|0|19|259|224|104|127|104|127|0|19|893|390|44|63|44|63|0|19|0|19|44|63|44|63|0|19|0|19|0|19|0|19|849|385|818|380|31|48|449|308|400|329|400|329|0|19
1400000US36005019700|2156|448|435|347|23|125|23|125|0|19|0|19|23|125|23|125|0|19|0|19|0|19|0|19|412|326|330|296|82|139|180|183|232|217|150|167|82|139|1721|392|1053|441|948|394|105|107|332|414|721|410|616|342|105|107|0|19|0|19|0|19|668|359|623|353|45|75|235|182|433|281|388|272|45|75
1400000US36005019900|1806|708|571|280|303|250|303|250|0|19|83|131|147|194|147|194|0|19|73|111|73|111|0|19|268|142|268|142|0|19|142|121|126|114|126|114|0|19|1235|545|415|427|237|190|178|270|39|62|311|411|133|152|178|270|65|99|65|99|0|19|820|383|669|284|151|234|359|248|461|297|310|185|151|234
1400000US36005020000|1404|344|395|172|226|90|226|90|0|13|0|13|184|79|184|79|0|13|42|47|42|47|0|13|169|136|169|136|0|13|157|134|12|19|12|19|0|13|1009|293|559|213|440|180|119|110|0|13|476|203|357|169|119|110|83|85|83|85|0|13|450|212|384|206|66|80|210|143|240|196|174|180|66|80
1400000US36005020100|909|247|326|199|62|91|0|13|62|91|0|13|62|91|0|13|62|91|0|13|0|13|0|13|264|190|264|190|0|13|215|189|49|60|49|60|0|13|583|171|31|47|31|47|0|13|31|47|0|13|0|13|0|13|0|13|0|13|0|13|552|178|436|154|116|116|224|181|328|177|299|167|29|45
1400000US36005020200|488|122|221|75|125|77|125|77|0|13|0|13|114|75|114|75|0|13|11|13|11|13|0|13|96|55|96|55|0|13|35|31|61|48|61|48|0|13|267|83|146|74|137|73|9|12|0|13|117|67|108|67|9|12|29|31|29|31|0|13|121|73|101|63|20|19|12|18|109|70|89|62|20|19
1400000US36005020400|785|253|353|162|56|71|56|71|0|13|37|62|0|13|0|13|0|13|19|32|19|32|0|13|297|150|264|139|33|49|267|163|30|54|30|54|0|13|432|180|91|75|54|54|37|58|0|13|91|75|54|54|37|58|0|13|0|13|0|13|341|166|313|159|28|42|157|117|184|121|156|112|28|42
1400000US36005020501|1891|680|830|436|102|168|102|168|0|19|0|19|102|168|102|168|0|19|0|19|0|19|0|19|728|343|728|343|0|19|458|250|270|266|270|266|0|19|1061|436|309|319|309|319|0|19|175|282|134|155|134|155|0|19|0|19|0|19|0|19|752|294|752|294|0|19|402|251|350|219|350|219|0|19
1400000US36005020502|340|148|19|36|19|36|19|36|0|13|0|13|0|13|0|13|0|13|19|36|19|36|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|321|163|109|90|89|70|20|32|0|13|78|79|58|52|20|32|31|53|31|53|0|13|212|154|158|100|54|86|60|55|152|141|98|81|54|86
1400000US36005020601|487|186|75|62|60|56|60|56|0|13|0|13|48|50|48|50|0|13|12|34|12|34|0|13|15|20|15|20|0|13|0|13|15|20|15|20|0|13|412|155|279|130|177|107|102|84|13|23|241|126|139|103|102|84|25|75|25|75|0|13|133|125|50|47|83|102|0|13|133|125|50|47|83|102
1400000US36005020900|1664|475|358|203|140|139|140|139|0|19|0|19|121|136|121|136|0|19|19|29|19|29|0|19|218|145|176|134|42|65|91|96|127|114|85|97|42|65|1306|444|576|326|319|207|257|255|83|127|248|182|131|116|117|135|245|254|105|135|140|217|730|311|372|228|358|234|339|227|391|239|33|36|358|234
1400000US36005021001|1350|666|636|527|150|157|150|157|0|19|0|19|150|157|150|157|0|19|0|19|0|19|0|19|486|521|486|521|0|19|427|515|59|97|59|97|0|19|714|397|196|148|148|116|48|81|79|94|117|102|69|59|48|81|0|19|0|19|0|19|518|401|430|379|88|105|202|177|316|359|228|333|88|105
1400000US36005021002|1913|833|732|454|253|156|253|156|0|19|22|36|217|162|217|162|0|19|14|26|14|26|0|19|479|433|479|433|0|19|423|431|56|58|56|58|0|19|1181|484|417|312|249|165|168|187|23|37|337|307|169|147|168|187|57|76|57|76|0|19|764|468|764|468|0|19|601|449|163|117|163|117|0|19
1400000US36005021100|1398|511|318|274|92|70|92|70|0|19|0|19|92|70|92|70|0|19|0|19|0|19|0|19|226|245|226|245|0|19|226|245|0|19|0|19|0|19|1080|325|486|260|435|269|51|63|0|19|486|260|435|269|51|63|0|19|0|19|0|19|594|316|564|313|30|46|275|234|319|237|289|230|30|46
1400000US36005021200|1112|260|559|205|373|220|373|220|0|19|155|185|218|150|218|150|0|19|0|19|0|19|0|19|186|151|186|151|0|19|108|104|78|126|78|126|0|19|553|202|462|210|319|148|143|133|68|69|394|211|251|149|143|133|0|19|0|19|0|19|91|105|91|105|0|19|91|105|0|19|0|19|0|19
1400000US36005021301|336|318|117|163|87|157|87|157|0|13|87|157|0|13|0|13|0|13|0|13|0|13|0|13|30|41|30|41|0|13|30|41|0|13|0|13|0|13|219|173|182|157|168|161|14|24|89|153|93|42|79|51|14|24|0|13|0|13|0|13|37|54|37|54|0|13|0|13|37|54|37|54|0|13
1400000US36005021302|1161|235|466|255|269|259|269|259|0|19|0|19|269|259|269|259|0|19|0|19|0|19|0|19|197|164|197|164|0|19|143|139|54|85|54|85|0|19|695|244|345|237|253|183|92|128|0|19|289|232|197|174|92|128|56|75|56|75|0|19|350|165|350|165|0|19|215|105|135|133|135|133|0|19
1400000US36005021501|1521|784|460|207|69|71|69|71|0|13|69|71|0|13|0|13|0|13|0|13|0|13|0|13|391|188|391|188|0|13|260|181|131|100|131|100|0|13|1061|610|153|119|102|91|51|73|63|65|39|59|39|59|0|13|51|73|0|13|51|73|908|605|823|562|85|107|682|592|226|155|203|143|23|43
1400000US36005021502|1891|611|587|375|139|184|139|184|0|19|32|51|107|176|107|176|0|19|0|19|0|19|0|19|448|309|448|309|0|19|328|268|120|115|120|115|0|19|1304|464|196|181|162|155|34|55|0|19|137|132|103|119|34|55|59|96|59|96|0|19|1108|454|778|375|330|287|481|371|627|341|297|186|330|287
1400000US36005021601|1594|422|463|148|219|108|219|108|0|13|60|75|145|85|145|85|0|13|14|25|14|25|0|13|244|102|244|102|0|13|139|96|105|74|105|74|0|13|1131|341|633|272|432|226|201|170|202|197|257|136|160|128|97|97|174|179|70|95|104|155|498|196|356|168|142|92|224|139|274|152|132|113|142|92
1400000US36005021602|1284|421|482|218|322|175|322|175|0|19|0|19|290|178|290|178|0|19|32|66|32|66|0|19|160|161|160|161|0|19|59|67|101|148|101|148|0|19|802|307|736|310|519|262|217|178|87|96|611|306|394|258|217|178|38|48|38|48|0|19|66|68|47|59|19|31|46|59|20|31|1|2|19|31
1400000US36005021700|972|421|349|334|311|335|311|335|0|19|186|273|125|120|125|120|0|19|0|19|0|19|0|19|38|46|38|46|0|19|38|46|0|19|0|19|0|19|623|242|355|242|254|197|101|151|128|150|227|192|126|125|101|151|0|19|0|19|0|19|268|167|263|167|5|15|29|43|239|161|234|160|5|15
1400000US36005021800|1139|425|271|208|79|109|79|109|0|19|79|109|0|19|0|19|0|19|0|19|0|19|0|19|192|186|192|186|0|19|33|67|159|188|159|188|0|19|868|337|282|218|282|218|0|19|70|96|161|160|161|160|0|19|51|83|51|83|0|19|586|309|573|314|13|28|293|237|293|212|280|215|13|28
1400000US36005021900|168|93|58|47|45|49|45|49|0|13|0|13|36|46|36|46|0|13|9|16|9|16|0|13|13|20|13|20|0|13|13|20|0|13|0|13|0|13|110|73|21|17|21|17|0|13|10|17|11|10|11|10|0|13|0|13|0|13|0|13|89|71|89|71|0|13|11|18|78|71|78|71|0|13
1400000US36005022000|529|194|206|167|160|162|160|162|0|13|0|13|120|155|120|155|0|13|40|46|40|46|0|13|46|48|46|48|0|13|45|48|1|8|1|8|0|13|323|96|119|69|119|69|0|13|6|8|59|51|59|51|0|13|54|48|54|48|0|13|204|101|204|101|0|13|88|60|116|74|116|74|0|13
1400000US36005022101|992|379|286|171|135|140|135|140|0|13|37|54|98|128|98|128|0|13|0|13|0|13|0|13|151|112|151|112|0|13|26|40|125|116|125|116|0|13|706|353|318|332|111|120|207|305|0|13|231|307|24|40|207|305|87|113|87|113|0|13|388|198|208|124|180|149|141|103|247|162|67|64|180|149
1400000US36005022102|1873|400|437|215|166|172|166|172|0|19|0|19|135|168|135|168|0|19|31|39|31|39|0|19|271|146|271|146|0|19|27|47|244|143|244|143|0|19|1436|290|279|224|279|224|0|19|0|19|186|170|186|170|0|19|93|149|93|149|0|19|1157|306|989|319|168|151|162|133|995|302|827|310|168|151
1400000US36005022200|920|260|295|128|230|111|230|111|0|13|29|46|106|71|106|71|0|13|95|92|95|92|0|13|65|61|65|61|0|13|18|27|47|58|47|58|0|13|625|206|414|178|252|121|162|101|41|51|332|159|170|91|162|101|41|55|41|55|0|13|211|131|211|131|0|13|55|65|156|129|156|129|0|13
1400000US36005022300|1131|324|574|292|264|232|264|232|0|19|0|19|0|19|0|19|0|19|264|232|264|232|0|19|310|201|310|201|0|19|122|106|188|163|188|163|0|19|557|229|161|122|150|116|11|20|0|19|113|91|102|86|11|20|48|82|48|82|0|19|396|194|376|191|20|34|219|146|177|132|157|128|20|34
1400000US36005022401|520|235|131|93|30|34|30|34|0|13|12|19|18|28|18|28|0|13|0|13|0|13|0|13|101|89|101|89|0|13|101|89|0|13|0|13|0|13|389|196|229|178|143|146|86|99|37|32|138|153|106|145|32|49|54|87|0|13|54|87|160|111|160|111|0|13|146|113|14|23|14|23|0|13
1400000US36005022403|564|195|346|143|261|141|227|141|34|56|129|108|0|13|0|13|0|13|132|111|98|102|34|56|85|70|85|70|0|13|32|34|53|59|53|59|0|13|218|132|88|87|88|87|0|13|16|20|56|86|56|86|0|13|16|29|16|29|0|13|130|92|130|92|0|13|112|90|18|21|18|21|0|13
1400000US36005022404|941|242|192|100|127|89|127|89|0|13|42|54|55|48|55|48|0|13|30|48|30|48|0|13|65|56|65|56|0|13|37|42|28|45|28|45|0|13|749|218|327|146|327|146|0|13|127|86|132|96|132|96|0|13|68|66|68|66|0|13|422|208|378|203|44|41|259|143|163|177|141|176|22|24
1400000US36005022500|2282|646|585|309|365|275|365|275|0|19|0|19|348|271|348|271|0|19|17|28|17|28|0|19|220|183|183|178|37|61|108|130|112|135|112|135|0|19|1697|466|937|411|897|405|40|68|50|75|864|395|824|390|40|68|23|39|23|39|0|19|760|397|636|370|124|196|121|201|639|373|515|339|124|196
1400000US36005022701|987|238|352|171|73|71|73|71|0|13|54|65|0|13|0|13|0|13|19|33|19|33|0|13|279|160|253|161|26|40|167|158|112|106|86|103|26|40|635|245|344|280|244|258|100|156|0|13|100|156|0|13|100|156|244|258|244|258|0|13|291|146|264|131|27|41|107|70|184|140|157|124|27|41
1400000US36005022702|229|137|66|54|5|13|5|13|0|13|0|13|5|13|5|13|0|13|0|13|0|13|0|13|61|54|61|54|0|13|25|34|36|42|36|42|0|13|163|113|6|12|6|12|0|13|0|13|6|12|6|12|0|13|0|13|0|13|0|13|157|113|128|113|29|31|21|30|136|108|107|109|29|31
1400000US36005022703|571|445|140|196|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|140|196|140|196|0|13|140|196|0|13|0|13|0|13|431|256|108|107|90|84|18|26|0|13|29|40|29|40|0|13|79|103|61|77|18|26|323|245|320|246|3|13|258|248|65|64|62|59|3|13
1400000US36005022800|1058|455|546|262|280|206|280|206|0|19|0|19|242|191|242|191|0|19|38|61|38|61|0|19|266|177|266|177|0|19|142|137|124|129|124|129|0|19|512|335|276|292|244|284|32|56|153|247|123|163|91|152|32|56|0|19|0|19|0|19|236|201|236|201|0|19|143|140|93|131|93|131|0|19
1400000US36005022901|1238|422|316|180|59|95|0|19|59|95|0|19|59|95|0|19|59|95|0|19|0|19|0|19|257|160|233|155|24|39|108|88|149|143|125|136|24|39|922|383|332|347|321|352|11|21|21|32|311|346|300|351|11|21|0|19|0|19|0|19|590|220|490|182|100|103|267|180|323|211|223|152|100|103
1400000US36005022902|779|330|360|216|152|173|152|173|0|13|126|168|26|42|26|42|0|13|0|13|0|13|0|13|208|143|208|143|0|13|0|13|208|143|208|143|0|13|419|195|150|134|96|122|54|45|0|13|132|127|78|117|54|45|18|52|18|52|0|13|269|141|269|141|0|13|20|35|249|138|249|138|0|13
1400000US36005023000|808|197|315|155|147|120|118|121|29|38|86|113|61|51|32|48|29|38|0|13|0|13|0|13|168|115|168|115|0|13|73|71|95|88|95|88|0|13|493|142|226|115|100|75|126|80|53|56|131|122|47|57|84|81|42|69|0|13|42|69|267|176|267|176|0|13|178|158|89|96|89|96|0|13
1400000US36005023100|412|223|15|27|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|15|27|15|27|0|13|15|27|0|13|0|13|0|13|397|218|227|126|227|126|0|13|118|74|109|66|109|66|0|13|0|13|0|13|0|13|170|179|170|179|0|13|26|50|144|174|144|174|0|13
1400000US36005023200|710|304|324|131|175|92|166|91|9|14|7|11|120|81|111|79|9|14|48|52|48|52|0|13|149|95|140|87|9|17|96|78|53|61|44|46|9|17|386|262|111|107|111|107|0|13|17|38|21|21|21|21|0|13|73|92|73|92|0|13|275|240|275|240|0|13|205|175|70|78|70|78|0|13
1400000US36005023301|605|305|64|79|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|64|79|64|79|0|13|64|79|0|13|0|13|0|13|541|297|324|281|46|57|278|289|0|13|309|279|31|51|278|289|15|28|15|28|0|13|217|170|217|170|0|13|50|70|167|160|167|160|0|13
